"x:11,y:8","x:6,y:3","x:18,y:10","x:4,y:3","[(3, 1), (0, 2)]",16.351177701145993,16.351177701145993,1.0
"x:17,y:7","x:19,y:15","x:17,y:15","x:8,y:0","[(3, 1), (0, 2)]",21.40175425099138,21.40175425099138,1.0
"x:6,y:0","x:14,y:2","x:1,y:14","x:0,y:1","[(3, 1), (0, 2)]",34.98450012523492,34.98450012523492,1.0
"x:20,y:8","x:2,y:16","x:4,y:5","x:6,y:10","[(3, 1), (0, 2)]",26.73840298179343,26.73840298179343,1.0
"x:6,y:20","x:3,y:3","x:10,y:4","x:16,y:4","[(3, 1), (0, 2)]",29.563490314336118,29.563490314336118,1.0
"x:18,y:13","x:17,y:15","x:16,y:5","x:10,y:12","[(3, 1), (0, 2)]",18.098052334599018,18.098052334599018,1.0
"x:1,y:13","x:13,y:4","x:2,y:10","x:10,y:0","[(3, 1), (0, 2)]",20.692241746310046,20.692241746310046,1.0
"x:10,y:12","x:3,y:11","x:20,y:7","x:0,y:11","[(3, 1), (0, 2)]",21.251407699364425,21.251407699364425,1.0
"x:7,y:2","x:7,y:11","x:17,y:13","x:8,y:4","[(3, 1), (0, 2)]",20.396078054371138,20.396078054371138,1.0
"x:4,y:14","x:19,y:15","x:3,y:12","x:19,y:10","[(3, 1), (0, 2)]",22.269364355872696,22.269364355872696,1.0
"x:10,y:5","x:11,y:2","x:13,y:16","x:5,y:1","[(3, 1), (0, 2)]",20.646794441457978,20.646794441457978,1.0
"x:14,y:19","x:17,y:5","x:17,y:3","x:12,y:20","[(3, 1), (0, 2)]",18.55388904077614,18.55388904077614,1.0
"x:11,y:2","x:3,y:11","x:4,y:9","x:10,y:14","[(3, 1), (0, 2)]",19.751336019975366,19.751336019975362,0.9999999999999998
"x:1,y:19","x:0,y:4","x:1,y:13","x:2,y:18","[(3, 1), (0, 2)]",18.110770276274835,18.110770276274835,1.0
"x:1,y:13","x:2,y:18","x:4,y:6","x:2,y:13","[(3, 1), (0, 2)]",13.615773105863909,13.615773105863909,1.0
"x:15,y:7","x:15,y:13","x:14,y:6","x:9,y:1","[(3, 1), (0, 2)]",14.485281374238571,14.485281374238571,1.0
"x:19,y:0","x:17,y:5","x:5,y:5","x:20,y:1","[(3, 1), (0, 2)]",21.2802823096916,24.0,1.1278045869283309
"x:12,y:8","x:19,y:6","x:8,y:0","x:16,y:4","[(3, 1), (0, 2)]",18.20667743495553,18.206677434955527,0.9999999999999998
"x:12,y:8","x:4,y:0","x:15,y:4","x:0,y:1","[(3, 1), (0, 2)]",20.43681412460242,20.43681412460242,1.0
"x:14,y:10","x:2,y:9","x:5,y:12","x:4,y:18","[(3, 1), (0, 2)]",19.54494767471039,19.54494767471039,1.0
"x:5,y:4","x:13,y:3","x:14,y:3","x:16,y:12","[(3, 1), (0, 2)]",18.281802205591436,18.281802205591436,1.0
"x:7,y:14","x:0,y:18","x:13,y:6","x:15,y:6","[(3, 1), (0, 2)]",31.209372712298546,35.38361202590826,1.133749542231741
"x:13,y:17","x:8,y:7","x:19,y:1","x:9,y:14","[(3, 1), (0, 2)]",25.059928172283335,25.059928172283335,1.0
"x:8,y:13","x:17,y:5","x:3,y:8","x:12,y:18","[(3, 1), (0, 2)]",27.402580326482443,27.402580326482443,1.0
"x:4,y:6","x:4,y:12","x:15,y:2","x:15,y:2","[(3, 1), (0, 2)]",26.570768658038133,26.570768658038133,1.0
"x:18,y:20","x:4,y:14","x:20,y:19","x:0,y:18","[(3, 1), (0, 2)]",23.124468438719987,23.124468438719987,1.0
"x:17,y:13","x:0,y:16","x:10,y:18","x:1,y:3","[(3, 1), (0, 2)]",31.838769104633492,31.838769104633492,1.0
"x:19,y:18","x:15,y:17","x:15,y:12","x:0,y:15","[(3, 1), (0, 2)]",24.25585157603922,24.25585157603922,1.0
"x:11,y:15","x:13,y:17","x:9,y:10","x:5,y:12","[(3, 1), (0, 2)]",16.1245154965971,16.1245154965971,1.0
"x:0,y:8","x:10,y:16","x:2,y:9","x:15,y:11","[(3, 1), (0, 2)]",19.937281602099915,19.937281602099915,1.0
"x:16,y:13","x:8,y:19","x:2,y:18","x:20,y:9","[(3, 1), (0, 2)]",21.739616779790598,21.739616779790598,1.0
"x:10,y:5","x:6,y:19","x:6,y:15","x:7,y:8","[(3, 1), (0, 2)]",15.31370849898476,15.31370849898476,1.0
"x:8,y:10","x:4,y:15","x:5,y:15","x:16,y:9","[(3, 1), (0, 2)]",14.89320964314385,14.89320964314385,1.0
"x:14,y:19","x:15,y:20","x:5,y:6","x:1,y:10","[(3, 1), (0, 2)]",34.40930106817051,34.40930106817051,1.0
"x:7,y:18","x:18,y:11","x:2,y:8","x:1,y:8","[(3, 1), (0, 2)]",29.443016389131017,32.55764119219941,1.1057848408568005
"x:3,y:2","x:7,y:7","x:19,y:19","x:18,y:20","[(3, 1), (0, 2)]",33.94112549695428,50.91168824543142,1.5
"x:19,y:5","x:7,y:11","x:16,y:19","x:12,y:6","[(3, 1), (0, 2)]",26.18373020252325,26.18373020252325,1.0
"x:10,y:3","x:4,y:13","x:15,y:5","x:14,y:15","[(3, 1), (0, 2)]",25.633079455440964,25.633079455440964,1.0
"x:0,y:18","x:12,y:20","x:17,y:15","x:5,y:13","[(3, 1), (0, 2)]",24.041630560342618,24.041630560342618,1.0
"x:15,y:9","x:0,y:4","x:15,y:7","x:7,y:3","[(3, 1), (0, 2)]",18.015339721864635,18.015339721864635,1.0
"x:0,y:16","x:16,y:13","x:6,y:6","x:5,y:0","[(3, 1), (0, 2)]",29.95122193572252,29.951221935722526,1.0000000000000002
"x:2,y:0","x:16,y:8","x:14,y:5","x:9,y:10","[(3, 1), (0, 2)]",22.88317470306317,22.883174703063165,0.9999999999999999
"x:18,y:5","x:18,y:16","x:1,y:0","x:18,y:17","[(3, 1), (0, 2)]",29.72004514666935,29.72004514666935,1.0
"x:4,y:14","x:11,y:6","x:15,y:2","x:5,y:8","[(3, 1), (0, 2)]",18.064172100127358,18.064172100127358,1.0
"x:3,y:12","x:18,y:15","x:0,y:15","x:16,y:0","[(3, 1), (0, 2)]",34.672445178319194,34.672445178319194,1.0
"x:20,y:9","x:9,y:6","x:1,y:13","x:15,y:14","[(3, 1), (0, 2)]",27.70121362460013,27.70121362460013,1.0
"x:9,y:3","x:15,y:2","x:15,y:18","x:9,y:6","[(3, 1), (0, 2)]",26.36659697233149,32.0,1.2136568110621206
"x:1,y:10","x:14,y:10","x:17,y:20","x:8,y:12","[(3, 1), (0, 2)]",24.04497171852783,24.044971718527826,0.9999999999999999
"x:1,y:2","x:6,y:5","x:7,y:5","x:18,y:6","[(3, 1), (0, 2)]",17.87631291203256,17.87631291203256,1.0
"x:6,y:1","x:19,y:2","x:7,y:8","x:20,y:18","[(3, 1), (0, 2)]",36.14069216415217,36.14069216415217,1.0
"x:0,y:16","x:9,y:6","x:3,y:4","x:15,y:5","[(3, 1), (0, 2)]",24.77663472748796,24.77663472748796,1.0
"x:18,y:14","x:13,y:1","x:3,y:19","x:13,y:1","[(3, 1), (0, 2)]",29.739776578026017,29.739776578026017,1.0
"x:1,y:10","x:8,y:4","x:0,y:0","x:3,y:1","[(3, 1), (0, 2)]",18.212774012306568,18.212774012306564,0.9999999999999998
"x:4,y:7","x:15,y:18","x:8,y:19","x:15,y:17","[(3, 1), (0, 2)]",20.720178452538995,20.720178452538995,1.0
"x:9,y:11","x:14,y:7","x:3,y:13","x:20,y:19","[(3, 1), (0, 2)]",26.144087422768347,26.144087422768347,1.0
"x:2,y:19","x:10,y:17","x:10,y:20","x:0,y:0","[(3, 1), (0, 2)]",30.167230922841348,30.167230922841348,1.0
"x:9,y:9","x:2,y:17","x:12,y:10","x:19,y:0","[(3, 1), (0, 2)]",25.99897908863673,25.99897908863673,1.0
"x:6,y:4","x:16,y:8","x:4,y:18","x:16,y:0","[(3, 1), (0, 2)]",32.91246523799996,32.91246523799996,1.0
"x:13,y:14","x:19,y:14","x:12,y:5","x:1,y:13","[(3, 1), (0, 2)]",27.096979716929717,27.096979716929717,1.0
"x:2,y:10","x:1,y:10","x:14,y:15","x:11,y:11","[(3, 1), (0, 2)]",24.04987562112089,24.04987562112089,1.0
"x:10,y:9","x:13,y:14","x:7,y:19","x:13,y:9","[(3, 1), (0, 2)]",15.810249675906654,15.810249675906654,1.0
"x:20,y:16","x:10,y:12","x:10,y:12","x:17,y:0","[(3, 1), (0, 2)]",24.66277360371881,24.66277360371881,1.0
"x:1,y:9","x:16,y:19","x:19,y:20","x:15,y:8","[(3, 1), (0, 2)]",28.243307524973837,28.243307524973837,1.0
"x:2,y:14","x:20,y:3","x:19,y:13","x:4,y:4","[(3, 1), (0, 2)]",36.27913419018786,36.27913419018786,1.0
"x:10,y:16","x:11,y:16","x:13,y:11","x:8,y:13","[(3, 1), (0, 2)]",10.770329614269007,10.770329614269007,1.0
"x:1,y:18","x:3,y:4","x:5,y:2","x:10,y:6","[(3, 1), (0, 2)]",23.37368698590999,23.37368698590999,1.0
"x:11,y:15","x:13,y:11","x:9,y:8","x:18,y:6","[(3, 1), (0, 2)]",16.543203766865055,16.543203766865055,1.0
"x:18,y:4","x:17,y:1","x:5,y:14","x:11,y:18","[(3, 1), (0, 2)]",35.38361202590826,35.38361202590826,1.0
"x:10,y:20","x:1,y:12","x:12,y:15","x:10,y:19","[(3, 1), (0, 2)]",17.786919058125882,17.786919058125882,1.0
"x:6,y:4","x:7,y:18","x:3,y:17","x:14,y:1","[(3, 1), (0, 2)]",26.008773435061528,26.008773435061528,1.0
"x:2,y:5","x:19,y:12","x:18,y:20","x:19,y:3","[(3, 1), (0, 2)]",34.17950051692224,34.17950051692224,1.0
"x:10,y:7","x:0,y:18","x:20,y:18","x:7,y:0","[(3, 1), (0, 2)]",40.0,41.79504976901039,1.0448762442252597
"x:10,y:7","x:6,y:16","x:9,y:17","x:18,y:5","[(3, 1), (0, 2)]",21.257346713199805,21.257346713199805,1.0
"x:0,y:0","x:3,y:2","x:20,y:9","x:19,y:11","[(3, 1), (0, 2)]",36.76955262170047,36.76955262170047,1.0
"x:5,y:5","x:4,y:6","x:9,y:10","x:19,y:9","[(3, 1), (0, 2)]",17.86721342092683,17.867213420926834,1.0000000000000002
"x:5,y:10","x:18,y:8","x:3,y:20","x:19,y:13","[(3, 1), (0, 2)]",28.45000497874426,28.450004978744257,0.9999999999999999
"x:14,y:20","x:19,y:9","x:18,y:12","x:16,y:18","[(3, 1), (0, 2)]",12.31526010525133,12.31526010525133,1.0
"x:15,y:17","x:6,y:5","x:14,y:6","x:14,y:0","[(3, 1), (0, 2)]",25.10761876548581,25.10761876548581,1.0
"x:0,y:1","x:8,y:6","x:8,y:15","x:0,y:12","[(3, 1), (0, 2)]",27.0,27.0,1.0
"x:18,y:2","x:3,y:17","x:14,y:1","x:2,y:16","[(3, 1), (0, 2)]",24.746691900289303,24.746691900289303,1.0
"x:7,y:2","x:18,y:19","x:11,y:5","x:12,y:16","[(3, 1), (0, 2)]",22.753564949686634,22.75356494968663,0.9999999999999999
"x:10,y:12","x:11,y:13","x:10,y:20","x:4,y:4","[(3, 1), (0, 2)]",19.414213562373092,21.213203435596427,1.0926635460892413
"x:20,y:14","x:18,y:5","x:5,y:10","x:13,y:10","[(3, 1), (0, 2)]",27.85677655436824,27.85677655436824,1.0
"x:15,y:19","x:9,y:9","x:4,y:17","x:9,y:2","[(3, 1), (0, 2)]",27.614321019555554,27.614321019555554,1.0
"x:14,y:19","x:12,y:1","x:19,y:17","x:1,y:5","[(3, 1), (0, 2)]",34.554113914427106,34.554113914427106,1.0
"x:0,y:14","x:12,y:0","x:0,y:14","x:7,y:0","[(3, 1), (0, 2)]",20.65247584249853,20.65247584249853,1.0
"x:15,y:17","x:9,y:8","x:18,y:8","x:17,y:20","[(3, 1), (0, 2)]",22.09238425596913,22.09238425596913,1.0
"x:3,y:11","x:2,y:3","x:19,y:16","x:11,y:8","[(3, 1), (0, 2)]",35.12094250352576,35.12094250352576,1.0
"x:18,y:15","x:13,y:3","x:9,y:6","x:11,y:15","[(3, 1), (0, 2)]",21.219544457292887,21.219544457292887,1.0
"x:19,y:2","x:17,y:2","x:12,y:6","x:1,y:17","[(3, 1), (0, 2)]",23.959473423536892,23.959473423536892,1.0
"x:13,y:3","x:6,y:7","x:11,y:1","x:8,y:20","[(3, 1), (0, 2)]",23.791623238618747,23.791623238618747,1.0
"x:4,y:3","x:11,y:9","x:6,y:12","x:10,y:0","[(3, 1), (0, 2)]",21.59454096548209,21.594540965482086,0.9999999999999999
"x:11,y:15","x:0,y:20","x:7,y:18","x:10,y:11","[(3, 1), (0, 2)]",16.40321551489818,16.40321551489818,1.0
"x:11,y:7","x:4,y:4","x:2,y:20","x:2,y:3","[(3, 1), (0, 2)]",25.663229384205593,25.663229384205593,1.0
"x:18,y:17","x:1,y:6","x:0,y:0","x:2,y:7","[(3, 1), (0, 2)]",26.36493835678452,26.364938356784524,1.0000000000000002
"x:3,y:17","x:11,y:13","x:18,y:6","x:4,y:17","[(3, 1), (0, 2)]",19.79898987322333,19.79898987322333,1.0
"x:18,y:18","x:1,y:3","x:0,y:0","x:11,y:10","[(3, 1), (0, 2)]",25.99897908863673,25.99897908863673,1.0
"x:3,y:20","x:19,y:11","x:20,y:0","x:20,y:8","[(3, 1), (0, 2)]",29.5198374108542,29.519837410854198,0.9999999999999999
"x:18,y:8","x:10,y:18","x:5,y:18","x:0,y:10","[(3, 1), (0, 2)]",27.2402296069223,27.2402296069223,1.0
"x:0,y:17","x:5,y:14","x:9,y:15","x:0,y:9","[(3, 1), (0, 2)]",17.025125332328436,17.025125332328436,1.0
"x:12,y:2","x:11,y:14","x:8,y:0","x:14,y:19","[(3, 1), (0, 2)]",22.344682428637174,22.344682428637178,1.0000000000000002
"x:3,y:4","x:15,y:17","x:9,y:17","x:3,y:6","[(3, 1), (0, 2)]",20.529964086141668,20.529964086141668,1.0
"x:10,y:6","x:4,y:1","x:20,y:2","x:1,y:12","[(3, 1), (0, 2)]",29.982333541167044,29.982333541167044,1.0
"x:7,y:8","x:6,y:17","x:14,y:6","x:4,y:17","[(3, 1), (0, 2)]",18.335495027417934,18.335495027417934,1.0
"x:9,y:9","x:6,y:2","x:16,y:14","x:8,y:6","[(3, 1), (0, 2)]",16.236738882210588,16.236738882210584,0.9999999999999998
"x:4,y:12","x:3,y:5","x:1,y:2","x:9,y:6","[(3, 1), (0, 2)]",16.759381617627685,16.759381617627685,1.0
"x:9,y:1","x:17,y:18","x:8,y:3","x:12,y:13","[(3, 1), (0, 2)]",20.077465403634275,20.077465403634275,1.0
"x:4,y:16","x:16,y:13","x:16,y:15","x:20,y:14","[(3, 1), (0, 2)]",18.164700204409954,18.164700204409957,1.0000000000000002
"x:7,y:15","x:4,y:11","x:12,y:7","x:18,y:7","[(3, 1), (0, 2)]",20.4339811320566,26.832815729997478,1.3131467410382627
"x:12,y:6","x:13,y:18","x:17,y:7","x:18,y:6","[(3, 1), (0, 2)]",19.51323307596588,23.40939982143925,1.1996679243416724
"x:16,y:17","x:0,y:16","x:10,y:1","x:0,y:5","[(3, 1), (0, 2)]",37.80154915615041,38.85833710490407,1.0279562074133068
"x:14,y:12","x:2,y:15","x:8,y:17","x:18,y:4","[(3, 1), (0, 2)]",23.079076906242573,23.07907690624257,0.9999999999999999
"x:13,y:5","x:1,y:9","x:12,y:15","x:6,y:15","[(3, 1), (0, 2)]",23.860125297027544,23.860125297027544,1.0
"x:16,y:5","x:0,y:5","x:14,y:10","x:20,y:3","[(3, 1), (0, 2)]",29.732137494637012,29.732137494637012,1.0
"x:9,y:9","x:11,y:6","x:8,y:3","x:3,y:5","[(3, 1), (0, 2)]",13.233356769717778,13.233356769717778,1.0
"x:2,y:0","x:6,y:19","x:13,y:5","x:20,y:7","[(3, 1), (0, 2)]",35.01563170537362,35.01563170537362,1.0
"x:6,y:4","x:15,y:20","x:7,y:16","x:8,y:2","[(3, 1), (0, 2)]",23.814293613537643,23.814293613537643,1.0
"x:16,y:4","x:17,y:2","x:6,y:18","x:6,y:13","[(3, 1), (0, 2)]",34.99706769768909,34.99706769768909,1.0
"x:0,y:11","x:6,y:13","x:9,y:16","x:5,y:4","[(3, 1), (0, 2)]",19.16952127449867,19.16952127449867,1.0
"x:6,y:19","x:6,y:12","x:17,y:20","x:16,y:14","[(3, 1), (0, 2)]",27.202941017470888,27.326162574671045,1.0045297145305363
"x:20,y:4","x:8,y:10","x:11,y:15","x:15,y:13","[(3, 1), (0, 2)]",20.59871799083188,20.59871799083188,1.0
"x:8,y:6","x:20,y:1","x:2,y:8","x:12,y:0","[(3, 1), (0, 2)]",21.597915619563285,21.597915619563288,1.0000000000000002
"x:20,y:9","x:17,y:19","x:16,y:11","x:10,y:20","[(3, 1), (0, 2)]",19.605461515163604,19.605461515163604,1.0
"x:15,y:13","x:13,y:15","x:13,y:12","x:2,y:16","[(3, 1), (0, 2)]",16.10985611943324,16.10985611943324,1.0
