"x:5,y:18","x:9,y:7","x:9,y:13","x:17,y:10","x:13,y:17","x:19,y:5","x:12,y:6","x:16,y:6","[(6, 3), (4, 1), (0, 2), (5, 7)]",32.50763943287965,36.41642958457675,1.1202422021373712
"x:11,y:2","x:18,y:3","x:19,y:4","x:15,y:18","x:17,y:19","x:1,y:12","x:11,y:11","x:14,y:6","[(6, 3), (4, 1), (0, 2), (5, 7)]",41.86131224629308,48.698962890764165,1.163340570984527
"x:14,y:7","x:17,y:19","x:11,y:11","x:16,y:18","x:19,y:15","x:2,y:6","x:2,y:9","x:10,y:4","[(6, 3), (4, 1), (0, 2), (5, 7)]",35.50539076777033,41.72493522506322,1.1751718351157712
"x:5,y:14","x:3,y:5","x:10,y:3","x:13,y:19","x:20,y:14","x:7,y:6","x:9,y:6","x:15,y:7","[(6, 3), (4, 1), (0, 2), (5, 7)]",49.30282365665501,62.98605778336837,1.2775344921825056
"x:20,y:17","x:1,y:3","x:15,y:0","x:19,y:10","x:20,y:19","x:5,y:6","x:4,y:1","x:1,y:5","[(6, 3), (4, 1), (0, 2), (5, 7)]",54.01262554415237,62.94663096935973,1.1654058719642189
"x:3,y:1","x:18,y:10","x:2,y:12","x:3,y:2","x:20,y:2","x:0,y:12","x:19,y:5","x:14,y:11","[(6, 3), (4, 1), (0, 2), (5, 7)]",43.612624401826814,62.51871642899594,1.4335004436554202
"x:15,y:0","x:4,y:3","x:15,y:15","x:3,y:14","x:2,y:6","x:4,y:6","x:5,y:19","x:20,y:12","[(6, 3), (4, 1), (0, 2), (5, 7)]",50.41388981188401,59.184219426153014,1.1739665327748938
"x:15,y:20","x:2,y:6","x:14,y:16","x:15,y:18","x:20,y:12","x:9,y:17","x:15,y:7","x:20,y:7","[(6, 3), (4, 1), (0, 2), (5, 7)]",47.635660109805855,59.582510288909916,1.2507963603645913
"x:17,y:5","x:3,y:9","x:20,y:1","x:8,y:8","x:11,y:0","x:2,y:11","x:12,y:13","x:17,y:14","[(6, 3), (4, 1), (0, 2), (5, 7)]",44.8788258209105,45.85337094243531,1.021715031614547
"x:10,y:10","x:16,y:2","x:6,y:6","x:15,y:2","x:14,y:2","x:4,y:7","x:9,y:10","x:17,y:0","[(6, 3), (4, 1), (0, 2), (5, 7)]",25.61488986543756,26.15785525389407,1.0211972564125344
"x:19,y:9","x:17,y:17","x:3,y:3","x:17,y:16","x:14,y:13","x:0,y:0","x:2,y:1","x:0,y:15","[(6, 3), (4, 1), (0, 2), (5, 7)]",50.96984039268698,58.149236467703545,1.1408557692098766
"x:7,y:5","x:8,y:9","x:11,y:20","x:1,y:14","x:4,y:18","x:4,y:9","x:3,y:8","x:20,y:13","[(6, 3), (4, 1), (0, 2), (5, 7)]",50.48326470187478,62.81166753805077,1.2442077173293065
"x:20,y:11","x:3,y:0","x:3,y:15","x:9,y:2","x:20,y:19","x:0,y:12","x:0,y:16","x:9,y:13","[(6, 3), (4, 1), (0, 2), (5, 7)]",55.87768585255336,61.61604234462339,1.1026949560368704
"x:14,y:13","x:2,y:13","x:2,y:2","x:6,y:15","x:8,y:9","x:19,y:19","x:3,y:4","x:16,y:1","[(6, 3), (4, 1), (0, 2), (5, 7)]",53.37346688243089,63.48774556023514,1.1895001255976796
"x:12,y:14","x:4,y:7","x:6,y:5","x:10,y:3","x:17,y:17","x:9,y:9","x:14,y:0","x:20,y:1","[(6, 3), (4, 1), (0, 2), (5, 7)]",39.84442331762394,40.92718584792216,1.0271747572217789
"x:16,y:12","x:19,y:13","x:9,y:1","x:20,y:0","x:16,y:13","x:8,y:18","x:10,y:7","x:10,y:13","[(6, 3), (4, 1), (0, 2), (5, 7)]",46.567495159371305,54.17767763035408,1.16342262870137
"x:15,y:5","x:17,y:17","x:14,y:2","x:16,y:20","x:15,y:0","x:10,y:4","x:1,y:5","x:11,y:18","[(6, 3), (4, 1), (0, 2), (5, 7)]",43.439966328159514,43.439966328159514,1.0
"x:7,y:14","x:17,y:14","x:4,y:13","x:17,y:6","x:20,y:7","x:0,y:17","x:18,y:12","x:17,y:18","[(6, 3), (4, 1), (0, 2), (5, 7)]",38.96679308758942,38.96679308758942,1.0
"x:18,y:11","x:13,y:14","x:17,y:10","x:19,y:9","x:7,y:14","x:16,y:1","x:18,y:11","x:12,y:5","[(6, 3), (4, 1), (0, 2), (5, 7)]",28.03505785072312,28.03505785072312,1.0
"x:15,y:15","x:12,y:11","x:1,y:12","x:11,y:4","x:20,y:10","x:10,y:11","x:16,y:19","x:12,y:13","[(6, 3), (4, 1), (0, 2), (5, 7)]",40.217174984377415,40.73853388376459,1.0129635883074755
"x:9,y:1","x:15,y:4","x:9,y:19","x:4,y:20","x:13,y:0","x:18,y:16","x:4,y:11","x:8,y:1","[(6, 3), (4, 1), (0, 2), (5, 7)]",48.21983174653708,51.34293737215473,1.0647680738919612
"x:15,y:19","x:0,y:8","x:9,y:4","x:15,y:20","x:4,y:1","x:12,y:1","x:19,y:20","x:19,y:8","[(6, 3), (4, 1), (0, 2), (5, 7)]",48.47752452096917,55.74004517759443,1.1498121186754044
"x:14,y:4","x:17,y:0","x:6,y:16","x:0,y:4","x:11,y:8","x:18,y:17","x:5,y:0","x:4,y:12","[(6, 3), (4, 1), (0, 2), (5, 7)]",54.99683767190005,64.66737515608958,1.17583806439712
"x:11,y:19","x:10,y:14","x:10,y:10","x:17,y:18","x:17,y:17","x:14,y:10","x:18,y:2","x:9,y:14","[(6, 3), (4, 1), (0, 2), (5, 7)]",31.659064529455854,34.12963528391537,1.0780367579137051
"x:7,y:1","x:0,y:7","x:7,y:16","x:19,y:15","x:20,y:10","x:18,y:18","x:11,y:18","x:8,y:10","[(6, 3), (4, 1), (0, 2), (5, 7)]",53.378173103618366,54.81498395797335,1.0269175726858584
"x:16,y:2","x:17,y:6","x:4,y:0","x:17,y:1","x:6,y:1","x:1,y:18","x:1,y:3","x:7,y:17","[(6, 3), (4, 1), (0, 2), (5, 7)]",50.9428783681291,55.913734707720764,1.0975770607948516
"x:10,y:9","x:15,y:19","x:7,y:18","x:20,y:16","x:19,y:8","x:20,y:12","x:10,y:17","x:5,y:14","[(6, 3), (4, 1), (0, 2), (5, 7)]",44.165168833990194,49.32414247435251,1.1168109117787837
"x:14,y:10","x:19,y:6","x:10,y:3","x:19,y:6","x:7,y:20","x:1,y:19","x:0,y:14","x:7,y:0","[(6, 3), (4, 1), (0, 2), (5, 7)]",45.23314225947006,45.23314225947006,1.0
"x:7,y:4","x:16,y:16","x:5,y:7","x:16,y:9","x:20,y:6","x:17,y:13","x:20,y:13","x:20,y:1","[(6, 3), (4, 1), (0, 2), (5, 7)]",43.068883707497264,43.068883707497264,1.0
"x:12,y:18","x:0,y:2","x:11,y:9","x:0,y:13","x:11,y:13","x:8,y:9","x:16,y:13","x:20,y:12","[(6, 3), (4, 1), (0, 2), (5, 7)]",55.52523779091044,63.67836587172991,1.14683643700044
"x:4,y:1","x:15,y:13","x:18,y:16","x:18,y:0","x:15,y:18","x:16,y:13","x:3,y:12","x:16,y:7","[(6, 3), (4, 1), (0, 2), (5, 7)]",46.21206767945635,48.58311452726783,1.0513079584375649
"x:11,y:1","x:20,y:4","x:12,y:11","x:20,y:6","x:11,y:10","x:9,y:10","x:6,y:11","x:8,y:18","[(6, 3), (4, 1), (0, 2), (5, 7)]",38.474224247181425,42.9770805114092,1.1170356609479306
"x:7,y:8","x:15,y:13","x:9,y:9","x:4,y:4","x:9,y:0","x:1,y:19","x:17,y:17","x:0,y:10","[(6, 3), (4, 1), (0, 2), (5, 7)]",43.43200542372807,50.27357796771325,1.1575237541356413
"x:7,y:12","x:1,y:10","x:7,y:7","x:19,y:9","x:14,y:6","x:15,y:3","x:7,y:6","x:16,y:5","[(6, 3), (4, 1), (0, 2), (5, 7)]",35.581932925595176,43.11996676501871,1.2118500379163268
"x:12,y:15","x:9,y:11","x:15,y:3","x:17,y:8","x:16,y:15","x:19,y:15","x:3,y:13","x:13,y:3","[(6, 3), (4, 1), (0, 2), (5, 7)]",38.84304568763528,43.123155576915806,1.1101898631662397
"x:19,y:13","x:11,y:4","x:4,y:13","x:12,y:4","x:5,y:20","x:17,y:16","x:0,y:1","x:18,y:12","[(6, 3), (4, 1), (0, 2), (5, 7)]",47.83917734960095,56.39943619045728,1.1789382534381674
"x:4,y:10","x:0,y:2","x:8,y:7","x:19,y:2","x:7,y:2","x:14,y:17","x:1,y:3","x:12,y:17","[(6, 3), (4, 1), (0, 2), (5, 7)]",49.17113526602048,49.42798440578592,1.005223575546423
"x:5,y:20","x:0,y:12","x:16,y:3","x:6,y:12","x:10,y:13","x:2,y:19","x:18,y:9","x:10,y:9","[(6, 3), (4, 1), (0, 2), (5, 7)]",43.970562748477136,43.970562748477136,1.0
"x:17,y:11","x:9,y:4","x:1,y:1","x:18,y:18","x:1,y:3","x:7,y:9","x:2,y:17","x:15,y:18","[(6, 3), (4, 1), (0, 2), (5, 7)]",50.553144079016604,50.553144079016604,1.0
"x:4,y:2","x:9,y:20","x:9,y:10","x:6,y:12","x:12,y:9","x:20,y:18","x:0,y:16","x:5,y:12","[(6, 3), (4, 1), (0, 2), (5, 7)]",43.32927793793829,46.87520421026929,1.081836726598812
"x:1,y:12","x:18,y:19","x:13,y:13","x:12,y:0","x:1,y:13","x:3,y:4","x:4,y:20","x:15,y:15","[(6, 3), (4, 1), (0, 2), (5, 7)]",47.50909450188743,52.354163222116284,1.1019819209569732
"x:3,y:20","x:4,y:5","x:14,y:16","x:7,y:4","x:5,y:11","x:11,y:14","x:20,y:8","x:19,y:10","[(6, 3), (4, 1), (0, 2), (5, 7)]",42.443835196648536,53.42584241788582,1.2587421040147768
"x:13,y:12","x:14,y:7","x:14,y:8","x:5,y:6","x:9,y:19","x:13,y:19","x:20,y:7","x:12,y:6","[(6, 3), (4, 1), (0, 2), (5, 7)]",31.35917360311745,33.421431351416004,1.0657625030046565
"x:2,y:20","x:5,y:10","x:3,y:7","x:7,y:2","x:13,y:19","x:1,y:10","x:13,y:14","x:10,y:20","[(6, 3), (4, 1), (0, 2), (5, 7)]",44.652854260768066,52.46732906582936,1.1750050458012284
"x:14,y:11","x:17,y:12","x:14,y:17","x:0,y:15","x:14,y:7","x:15,y:12","x:9,y:17","x:13,y:20","[(6, 3), (4, 1), (0, 2), (5, 7)]",31.95831334000274,32.888284748440825,1.0290995146879052
"x:14,y:6","x:5,y:18","x:10,y:17","x:15,y:15","x:10,y:6","x:4,y:15","x:12,y:3","x:20,y:14","[(6, 3), (4, 1), (0, 2), (5, 7)]",41.21801034084044,41.892859471092414,1.0163726760382537
"x:5,y:5","x:1,y:13","x:10,y:0","x:6,y:15","x:5,y:10","x:12,y:9","x:13,y:17","x:16,y:0","[(6, 3), (4, 1), (0, 2), (5, 7)]",43.512454963037335,43.79860025657905,1.0065761698296452
"x:7,y:8","x:18,y:19","x:10,y:16","x:9,y:14","x:16,y:19","x:1,y:10","x:17,y:8","x:9,y:17","[(6, 3), (4, 1), (0, 2), (5, 7)]",35.00759611304577,35.00759611304577,1.0
"x:19,y:14","x:3,y:2","x:19,y:15","x:20,y:19","x:12,y:18","x:0,y:9","x:17,y:4","x:16,y:15","[(6, 3), (4, 1), (0, 2), (5, 7)]",48.0249252493022,48.0249252493022,1.0
"x:18,y:17","x:11,y:4","x:17,y:14","x:14,y:2","x:17,y:2","x:20,y:19","x:8,y:19","x:14,y:1","[(6, 3), (4, 1), (0, 2), (5, 7)]",37.25815985006916,44.627771752508544,1.197798601221732
"x:3,y:10","x:10,y:13","x:13,y:0","x:2,y:12","x:18,y:14","x:6,y:10","x:13,y:13","x:4,y:13","[(6, 3), (4, 1), (0, 2), (5, 7)]",37.93461547365121,45.21772183155079,1.1919910421382367
"x:1,y:8","x:2,y:16","x:10,y:20","x:3,y:13","x:0,y:2","x:7,y:0","x:15,y:0","x:9,y:3","[(6, 3), (4, 1), (0, 2), (5, 7)]",48.432771356703206,53.31890096954706,1.1008847826786108
"x:15,y:18","x:6,y:1","x:16,y:9","x:1,y:1","x:9,y:2","x:11,y:9","x:19,y:18","x:4,y:6","[(6, 3), (4, 1), (0, 2), (5, 7)]",39.754481683987485,46.92453207351311,1.1803582913373416
"x:9,y:10","x:16,y:1","x:12,y:14","x:10,y:18","x:18,y:20","x:4,y:14","x:4,y:18","x:1,y:17","[(6, 3), (4, 1), (0, 2), (5, 7)]",42.76408992751719,42.7640899275172,1.0000000000000002
"x:0,y:19","x:17,y:1","x:10,y:11","x:16,y:9","x:12,y:7","x:2,y:18","x:11,y:7","x:18,y:11","[(6, 3), (4, 1), (0, 2), (5, 7)]",34.01316102363945,34.01316102363945,1.0
"x:19,y:9","x:8,y:12","x:0,y:15","x:0,y:19","x:15,y:6","x:0,y:0","x:17,y:9","x:0,y:12","[(6, 3), (4, 1), (0, 2), (5, 7)]",41.82509573275688,43.21954445729288,1.033340000784359
"x:2,y:10","x:1,y:2","x:15,y:12","x:0,y:10","x:12,y:2","x:10,y:11","x:16,y:7","x:9,y:2","[(6, 3), (4, 1), (0, 2), (5, 7)]",49.673713561834724,55.4483230759783,1.116250811547545
"x:8,y:12","x:19,y:9","x:4,y:16","x:13,y:0","x:16,y:14","x:0,y:14","x:14,y:20","x:20,y:2","[(6, 3), (4, 1), (0, 2), (5, 7)]",53.499190964872746,55.64129662878358,1.0400399636943543
"x:4,y:13","x:6,y:2","x:18,y:15","x:0,y:5","x:15,y:9","x:17,y:15","x:5,y:14","x:4,y:7","[(6, 3), (4, 1), (0, 2), (5, 7)]",47.49149656246278,49.575399405566216,1.043879494097698
"x:19,y:1","x:18,y:10","x:13,y:7","x:0,y:0","x:9,y:8","x:6,y:20","x:9,y:14","x:7,y:20","[(6, 3), (4, 1), (0, 2), (5, 7)]",50.46946894043007,56.58424076650983,1.1211578396693083
"x:19,y:18","x:19,y:0","x:4,y:14","x:5,y:18","x:18,y:3","x:20,y:1","x:3,y:16","x:18,y:12","[(6, 3), (4, 1), (0, 2), (5, 7)]",40.90408874258462,40.90408874258463,1.0000000000000002
"x:10,y:15","x:15,y:11","x:15,y:15","x:8,y:5","x:16,y:3","x:4,y:10","x:1,y:1","x:16,y:19","[(6, 3), (4, 1), (0, 2), (5, 7)]",43.46099503555426,45.30408204935674,1.0424078420729828
