"x:18,y:19","x:12,y:18","x:9,y:2","x:10,y:4","x:17,y:12","x:9,y:3","[(5, 3), (4, 1), (0, 2)]",32.65702419733044,32.65702419733044,1.0
"x:5,y:16","x:20,y:3","x:6,y:0","x:13,y:5","x:8,y:20","x:19,y:20","[(5, 3), (4, 1), (0, 2)]",46.08269137592264,46.08269137592265,1.0000000000000002
"x:10,y:18","x:10,y:4","x:15,y:9","x:12,y:9","x:12,y:1","x:17,y:7","[(5, 3), (4, 1), (0, 2)]",24.03868766463757,24.03868766463757,1.0
"x:19,y:4","x:11,y:20","x:0,y:13","x:12,y:18","x:2,y:14","x:4,y:14","[(5, 3), (4, 1), (0, 2)]",31.068883707497264,31.068883707497264,1.0
"x:11,y:2","x:7,y:13","x:20,y:15","x:1,y:17","x:17,y:18","x:6,y:3","[(5, 3), (4, 1), (0, 2)]",42.599171386457506,44.38865865738673,1.0420075605390322
"x:8,y:2","x:9,y:6","x:3,y:18","x:6,y:17","x:14,y:4","x:18,y:9","[(5, 3), (4, 1), (0, 2)]",33.49587743220935,38.558876571460814,1.1511529038013177
"x:9,y:17","x:5,y:17","x:2,y:9","x:3,y:20","x:16,y:5","x:8,y:3","[(5, 3), (4, 1), (0, 2)]",34.96718971367253,35.34447105875031,1.0107895815525105
"x:8,y:20","x:18,y:6","x:16,y:10","x:1,y:4","x:7,y:6","x:12,y:0","[(5, 3), (4, 1), (0, 2)]",42.41318942610869,49.60227175665001,1.1695011016105257
"x:4,y:0","x:8,y:15","x:5,y:20","x:6,y:7","x:0,y:14","x:3,y:7","[(5, 3), (4, 1), (0, 2)]",31.580050560873232,32.94651985133122,1.043270015917929
"x:1,y:8","x:10,y:10","x:16,y:14","x:19,y:12","x:13,y:17","x:6,y:6","[(5, 3), (4, 1), (0, 2)]",26.505984125074065,29.66400377793864,1.1191436483913517
"x:11,y:4","x:19,y:9","x:12,y:17","x:12,y:9","x:9,y:5","x:14,y:6","[(5, 3), (4, 1), (0, 2)]",28.217500142696775,30.0,1.0631700132289916
"x:12,y:10","x:1,y:10","x:13,y:18","x:17,y:19","x:6,y:2","x:10,y:18","[(5, 3), (4, 1), (0, 2)]",34.61934450597281,34.619344505972805,0.9999999999999998
"x:9,y:11","x:7,y:13","x:12,y:5","x:17,y:7","x:16,y:6","x:1,y:10","[(5, 3), (4, 1), (0, 2)]",29.638291878382212,29.63829187838221,0.9999999999999999
"x:2,y:11","x:11,y:18","x:13,y:17","x:17,y:0","x:15,y:19","x:19,y:3","[(5, 3), (4, 1), (0, 2)]",35.30334684042917,35.30334684042917,1.0
"x:10,y:2","x:12,y:7","x:14,y:2","x:20,y:19","x:14,y:8","x:3,y:10","[(5, 3), (4, 1), (0, 2)]",34.22957501084642,34.22957501084642,1.0
"x:15,y:14","x:9,y:3","x:7,y:16","x:11,y:7","x:10,y:6","x:11,y:4","[(5, 3), (4, 1), (0, 2)]",22.958750539406758,23.884960222075346,1.0403423383637027
"x:3,y:14","x:2,y:11","x:19,y:1","x:17,y:20","x:14,y:0","x:7,y:20","[(5, 3), (4, 1), (0, 2)]",56.32091178239472,56.32091178239472,1.0
"x:17,y:12","x:16,y:18","x:9,y:16","x:8,y:10","x:18,y:20","x:4,y:13","[(5, 3), (4, 1), (0, 2)]",27.02225143917023,27.022251439170226,0.9999999999999999
"x:20,y:9","x:8,y:20","x:20,y:12","x:13,y:9","x:17,y:20","x:8,y:13","[(5, 3), (4, 1), (0, 2)]",32.40312423743285,32.40312423743285,1.0
"x:8,y:14","x:8,y:18","x:7,y:0","x:18,y:0","x:7,y:8","x:15,y:6","[(5, 3), (4, 1), (0, 2)]",41.38822536635491,41.38822536635491,1.0
"x:1,y:13","x:11,y:3","x:20,y:18","x:5,y:12","x:9,y:0","x:10,y:12","[(5, 3), (4, 1), (0, 2)]",41.43092474360757,43.12764266919899,1.0409529339760444
"x:6,y:10","x:16,y:15","x:8,y:16","x:1,y:16","x:3,y:10","x:20,y:20","[(5, 3), (4, 1), (0, 2)]",36.65606783495373,37.035923709308825,1.0103627010967302
"x:9,y:8","x:13,y:15","x:10,y:18","x:19,y:10","x:14,y:7","x:1,y:15","[(5, 3), (4, 1), (0, 2)]",32.72170282436106,34.98286177146402,1.0691027285236374
"x:14,y:2","x:5,y:4","x:16,y:20","x:16,y:15","x:20,y:17","x:19,y:3","[(5, 3), (4, 1), (0, 2)]",41.11269837220809,41.11269837220809,1.0
"x:4,y:4","x:19,y:17","x:0,y:17","x:14,y:19","x:13,y:5","x:8,y:8","[(5, 3), (4, 1), (0, 2)]",41.44452961640615,43.0044055463493,1.03763767967403
"x:1,y:1","x:6,y:4","x:19,y:17","x:1,y:18","x:16,y:4","x:3,y:13","[(5, 3), (4, 1), (0, 2)]",51.27860143548869,53.529945350706726,1.0439041598677443
"x:10,y:5","x:15,y:18","x:4,y:7","x:12,y:14","x:20,y:10","x:11,y:8","[(5, 3), (4, 1), (0, 2)]",29.513867420802512,29.513867420802516,1.0000000000000002
"x:11,y:18","x:12,y:12","x:12,y:7","x:14,y:3","x:13,y:11","x:7,y:3","[(5, 3), (4, 1), (0, 2)]",22.495341910721404,22.495341910721404,1.0
"x:16,y:18","x:5,y:2","x:14,y:2","x:16,y:0","x:3,y:5","x:16,y:10","[(5, 3), (4, 1), (0, 2)]",31.680189651445502,31.6801896514455,0.9999999999999999
"x:12,y:11","x:7,y:5","x:2,y:18","x:17,y:5","x:1,y:3","x:20,y:14","[(5, 3), (4, 1), (0, 2)]",43.63844326838891,45.82819359248226,1.0501793867995188
"x:4,y:5","x:0,y:15","x:9,y:6","x:7,y:16","x:10,y:17","x:7,y:17","[(5, 3), (4, 1), (0, 2)]",26.36812635264383,26.368126352643827,0.9999999999999999
"x:18,y:4","x:6,y:19","x:5,y:0","x:16,y:1","x:6,y:20","x:8,y:16","[(5, 3), (4, 1), (0, 2)]",38.81257305966342,52.16238064200223,1.3439557475825485
"x:14,y:7","x:18,y:6","x:18,y:19","x:14,y:20","x:1,y:13","x:6,y:6","[(5, 3), (4, 1), (0, 2)]",37.55990490725001,37.559904907250015,1.0000000000000002
"x:12,y:19","x:8,y:10","x:15,y:20","x:14,y:20","x:3,y:10","x:4,y:5","[(5, 3), (4, 1), (0, 2)]",24.868459405424304,25.323807579381203,1.0183102687035603
"x:16,y:1","x:15,y:5","x:4,y:11","x:1,y:9","x:7,y:19","x:6,y:9","[(5, 3), (4, 1), (0, 2)]",33.30178497054708,44.800994809352986,1.3453031075954665
