"x:10.0,y:12.0","x:17,y:12","x:10,y:12","x:7,y:17","x:17.0,y:12.0","x:7.0,y:17.0","[(5, 3), (4, 1), (0, 2)]",30.520317582673794,34.27767689555451,1.1231100987957525
"x:20.0,y:5.0","x:15,y:8","x:20,y:5","x:7,y:5","x:15.0,y:8.0","x:7.0,y:5.0","[(5, 3), (4, 1), (0, 2)]",31.3787897136492,33.171068633525685,1.0571175286310317
"x:13.0,y:19.0","x:14,y:14","x:13,y:19","x:5,y:3","x:14.0,y:14.0","x:5.0,y:3.0","[(5, 3), (4, 1), (0, 2)]",41.05720192397645,43.722399347882146,1.0649142488774737
"x:20.0,y:6.0","x:16,y:15","x:20,y:6","x:20,y:11","x:16.0,y:15.0","x:20.0,y:11.0","[(5, 3), (4, 1), (0, 2)]",29.196010076837055,29.196010076837055,1.0
"x:2.0,y:15.0","x:7,y:13","x:2,y:15","x:5,y:9","x:7.0,y:13.0","x:5.0,y:9.0","[(5, 3), (4, 1), (0, 2)]",26.62605631308094,26.626056313080937,0.9999999999999999
"x:8.0,y:16.0","x:15,y:6","x:8,y:16","x:16,y:13","x:15.0,y:6.0","x:16.0,y:13.0","[(5, 3), (4, 1), (0, 2)]",37.07714153212122,39.316382203140336,1.0603941020933123
"x:17.0,y:14.0","x:9,y:11","x:17,y:14","x:14,y:4","x:9.0,y:11.0","x:14.0,y:4.0","[(5, 3), (4, 1), (0, 2)]",22.708719729194218,26.15370396091896,1.151703146315901
"x:18.0,y:5.0","x:1,y:3","x:18,y:5","x:3,y:3","x:1.0,y:3.0","x:3.0,y:3.0","[(5, 3), (4, 1), (0, 2)]",32.91845542537664,37.91845542537664,1.15189048013916
"x:5.0,y:7.0","x:18,y:9","x:5,y:7","x:19,y:8","x:18.0,y:9.0","x:19.0,y:8.0","[(5, 3), (4, 1), (0, 2)]",30.899764819982586,40.92858840126434,1.3245598676788701
"x:4.0,y:16.0","x:13,y:16","x:4,y:16","x:19,y:14","x:13.0,y:16.0","x:19.0,y:14.0","[(5, 3), (4, 1), (0, 2)]",33.86155619869005,36.973665961010276,1.0919068735075033
"x:7.0,y:2.0","x:4,y:19","x:7,y:2","x:8,y:0","x:4.0,y:19.0","x:8.0,y:0.0","[(5, 3), (4, 1), (0, 2)]",38.997488958263716,41.2335569357635,1.0573387681420436
"x:11.0,y:6.0","x:18,y:13","x:11,y:6","x:14,y:9","x:18.0,y:13.0","x:14.0,y:9.0","[(5, 3), (4, 1), (0, 2)]",28.284271247461902,28.284271247461902,1.0
"x:17.0,y:0.0","x:8,y:17","x:17,y:0","x:15,y:18","x:8.0,y:17.0","x:15.0,y:18.0","[(5, 3), (4, 1), (0, 2)]",31.08162453260296,46.84467914684316,1.507150280954768
"x:3.0,y:2.0","x:15,y:9","x:3,y:2","x:15,y:13","x:15.0,y:9.0","x:15.0,y:13.0","[(5, 3), (4, 1), (0, 2)]",33.28728360901547,36.59770323786425,1.0994499781878326
"x:6.0,y:19.0","x:4,y:2","x:6,y:19","x:1,y:20","x:4.0,y:2.0","x:1.0,y:20.0","[(5, 3), (4, 1), (0, 2)]",25.856912265849815,26.47959970235226,1.0240820493220628
"x:14.0,y:5.0","x:16,y:19","x:14,y:5","x:1,y:4","x:16.0,y:19.0","x:1.0,y:4.0","[(5, 3), (4, 1), (0, 2)]",41.3226760578672,43.29490799371713,1.0477275947251836
"x:4.0,y:20.0","x:0,y:18","x:4,y:20","x:3,y:12","x:0.0,y:18.0","x:3.0,y:12.0","[(5, 3), (4, 1), (0, 2)]",25.896821871970754,30.422937523296447,1.1747749462734074
"x:18.0,y:10.0","x:20,y:12","x:18,y:10","x:6,y:2","x:20.0,y:12.0","x:6.0,y:2.0","[(5, 3), (4, 1), (0, 2)]",34.50126445320429,40.485282771619055,1.1734434494866461
"x:8.0,y:9.0","x:16,y:1","x:8,y:9","x:16,y:18","x:16.0,y:1.0","x:16.0,y:18.0","[(5, 3), (4, 1), (0, 2)]",36.38647011677188,36.38647011677189,1.0000000000000002
"x:3.0,y:19.0","x:13,y:4","x:3,y:19","x:1,y:12","x:13.0,y:4.0","x:1.0,y:12.0","[(5, 3), (4, 1), (0, 2)]",37.46646273824597,43.192365810431966,1.152827426282251
"x:5.0,y:17.0","x:20,y:17","x:5,y:17","x:18,y:4","x:20.0,y:17.0","x:18.0,y:4.0","[(5, 3), (4, 1), (0, 2)]",41.30589287593182,41.30589287593181,0.9999999999999998
"x:2.0,y:15.0","x:14,y:16","x:2,y:15","x:8,y:12","x:14.0,y:16.0","x:8.0,y:12.0","[(5, 3), (4, 1), (0, 2)]",34.54681689935407,34.54681689935406,0.9999999999999998
"x:4.0,y:16.0","x:16,y:19","x:4,y:16","x:16,y:4","x:16.0,y:19.0","x:16.0,y:4.0","[(5, 3), (4, 1), (0, 2)]",39.73863375370596,52.10795063055894,1.3112667877188766
"x:5.0,y:5.0","x:15,y:3","x:5,y:5","x:1,y:6","x:15.0,y:3.0","x:1.0,y:6.0","[(5, 3), (4, 1), (0, 2)]",25.033010835038723,25.033010835038723,1.0
"x:20.0,y:4.0","x:3,y:17","x:20,y:4","x:9,y:2","x:3.0,y:17.0","x:9.0,y:2.0","[(5, 3), (4, 1), (0, 2)]",48.736768867935155,49.696514083900354,1.0196924260318914
"x:13.0,y:8.0","x:18,y:15","x:13,y:8","x:15,y:17","x:18.0,y:15.0","x:15.0,y:17.0","[(5, 3), (4, 1), (0, 2)]",25.03297227526349,33.01807835205586,1.318983538550191
"x:3.0,y:7.0","x:6,y:3","x:3,y:7","x:15,y:4","x:6.0,y:3.0","x:15.0,y:4.0","[(5, 3), (4, 1), (0, 2)]",37.925820160138834,37.925820160138834,1.0
"x:20.0,y:9.0","x:15,y:16","x:20,y:9","x:5,y:6","x:15.0,y:16.0","x:5.0,y:6.0","[(5, 3), (4, 1), (0, 2)]",34.858500919473705,34.858500919473705,1.0
"x:7.0,y:6.0","x:19,y:17","x:7,y:6","x:5,y:18","x:19.0,y:17.0","x:5.0,y:18.0","[(5, 3), (4, 1), (0, 2)]",38.023134759942444,39.3599376702063,1.0351576196624426
"x:18.0,y:17.0","x:6,y:19","x:18,y:17","x:0,y:13","x:6.0,y:19.0","x:0.0,y:13.0","[(5, 3), (4, 1), (0, 2)]",38.60302649493555,42.879401988312914,1.1107782441342622
"x:6.0,y:16.0","x:6,y:11","x:6,y:16","x:7,y:3","x:6.0,y:11.0","x:7.0,y:3.0","[(5, 3), (4, 1), (0, 2)]",40.010135063687436,40.010135063687436,1.0
"x:13.0,y:10.0","x:4,y:15","x:13,y:10","x:11,y:5","x:4.0,y:15.0","x:11.0,y:5.0","[(5, 3), (4, 1), (0, 2)]",45.361003508018214,45.361003508018214,1.0
"x:18.0,y:10.0","x:11,y:10","x:18,y:10","x:8,y:12","x:11.0,y:10.0","x:8.0,y:12.0","[(5, 3), (4, 1), (0, 2)]",26.01082999572153,28.25063495844857,1.086110476409075
"x:16.0,y:16.0","x:13,y:14","x:16,y:16","x:3,y:11","x:13.0,y:14.0","x:3.0,y:11.0","[(5, 3), (4, 1), (0, 2)]",21.829933074743664,26.804967648171854,1.2278996713546548
"x:17.0,y:4.0","x:4,y:10","x:17,y:4","x:7,y:1","x:4.0,y:10.0","x:7.0,y:1.0","[(5, 3), (4, 1), (0, 2)]",39.793668808646046,41.937966753290794,1.0538854046093598
"x:5.0,y:17.0","x:0,y:14","x:5,y:17","x:3,y:8","x:0.0,y:14.0","x:3.0,y:8.0","[(5, 3), (4, 1), (0, 2)]",24.53042347625264,27.361375371097942,1.1154057490114626
"x:5.0,y:20.0","x:9,y:16","x:5,y:20","x:20,y:20","x:9.0,y:16.0","x:20.0,y:20.0","[(5, 3), (4, 1), (0, 2)]",32.36155416021201,35.755774185563496,1.1048843330746032
"x:1.0,y:8.0","x:3,y:10","x:1,y:8","x:1,y:13","x:3.0,y:10.0","x:1.0,y:13.0","[(5, 3), (4, 1), (0, 2)]",16.39870327879162,16.39870327879162,1.0
"x:11.0,y:2.0","x:1,y:4","x:11,y:2","x:9,y:7","x:1.0,y:4.0","x:9.0,y:7.0","[(5, 3), (4, 1), (0, 2)]",34.98693604604945,40.3828687391775,1.1542270716711511
"x:13.0,y:8.0","x:13,y:13","x:13,y:8","x:10,y:15","x:13.0,y:13.0","x:10.0,y:15.0","[(5, 3), (4, 1), (0, 2)]",19.32690062720235,19.32690062720235,1.0
"x:4.0,y:9.0","x:3,y:5","x:4,y:9","x:11,y:7","x:3.0,y:5.0","x:11.0,y:7.0","[(5, 3), (4, 1), (0, 2)]",25.507915537869437,26.92953665541402,1.0557325476256192
"x:0.0,y:7.0","x:12,y:14","x:0,y:7","x:18,y:0","x:12.0,y:14.0","x:18.0,y:0.0","[(5, 3), (4, 1), (0, 2)]",43.01643419062742,43.01643419062742,1.0
"x:7.0,y:9.0","x:1,y:18","x:7,y:9","x:3,y:20","x:1.0,y:18.0","x:3.0,y:20.0","[(5, 3), (4, 1), (0, 2)]",37.59518065185567,43.41183447824764,1.1547180709212754
"x:11.0,y:10.0","x:17,y:17","x:11,y:10","x:14,y:4","x:17.0,y:17.0","x:14.0,y:4.0","[(5, 3), (4, 1), (0, 2)]",31.629093170427666,31.915238463969388,1.0090469015978385
"x:19.0,y:10.0","x:13,y:8","x:19,y:10","x:7,y:12","x:13.0,y:8.0","x:7.0,y:12.0","[(5, 3), (4, 1), (0, 2)]",32.02573825219793,32.91228548278915,1.0276823354893427
"x:3.0,y:1.0","x:2,y:20","x:3,y:1","x:7,y:6","x:2.0,y:20.0","x:7.0,y:6.0","[(5, 3), (4, 1), (0, 2)]",32.69658640471883,42.53838596950271,1.3010038859397108
"x:16.0,y:6.0","x:6,y:14","x:16,y:6","x:17,y:8","x:6.0,y:14.0","x:17.0,y:8.0","[(5, 3), (4, 1), (0, 2)]",28.22795846776451,28.227958467764505,0.9999999999999999
"x:2.0,y:9.0","x:7,y:6","x:2,y:9","x:15,y:18","x:7.0,y:6.0","x:15.0,y:18.0","[(5, 3), (4, 1), (0, 2)]",28.32500028132901,28.325000281329007,0.9999999999999999
"x:11.0,y:0.0","x:2,y:0","x:11,y:0","x:14,y:16","x:2.0,y:0.0","x:14.0,y:16.0","[(5, 3), (4, 1), (0, 2)]",45.278820596099706,54.328445296977826,1.1998644086073578
"x:16.0,y:7.0","x:2,y:13","x:16,y:7","x:18,y:14","x:2.0,y:13.0","x:18.0,y:14.0","[(5, 3), (4, 1), (0, 2)]",33.65789603016867,45.05583814856133,1.3386409568850146
"x:12.0,y:1.0","x:9,y:17","x:12,y:1","x:16,y:16","x:9.0,y:17.0","x:16.0,y:16.0","[(5, 3), (4, 1), (0, 2)]",38.87406310422521,41.252083285036946,1.0611724113951255
"x:18.0,y:2.0","x:7,y:8","x:18,y:2","x:17,y:10","x:7.0,y:8.0","x:17.0,y:10.0","[(5, 3), (4, 1), (0, 2)]",40.988299888811355,44.582851299266785,1.0876970115912674
"x:16.0,y:19.0","x:16,y:3","x:16,y:19","x:7,y:14","x:16.0,y:3.0","x:7.0,y:14.0","[(5, 3), (4, 1), (0, 2)]",44.425340807103794,46.506902786620735,1.04685528443226
"x:18.0,y:10.0","x:13,y:6","x:18,y:10","x:14,y:16","x:13.0,y:6.0","x:14.0,y:16.0","[(5, 3), (4, 1), (0, 2)]",37.705475458690245,37.705475458690245,1.0
"x:10.0,y:15.0","x:10,y:15","x:10,y:15","x:19,y:12","x:10.0,y:15.0","x:19.0,y:12.0","[(5, 3), (4, 1), (0, 2)]",27.30161901841527,27.30161901841527,1.0
"x:14.0,y:7.0","x:4,y:10","x:14,y:7","x:9,y:17","x:4.0,y:10.0","x:9.0,y:17.0","[(5, 3), (4, 1), (0, 2)]",31.835929641112784,31.835929641112784,1.0
"x:9.0,y:6.0","x:15,y:3","x:9,y:6","x:20,y:18","x:15.0,y:3.0","x:20.0,y:18.0","[(5, 3), (4, 1), (0, 2)]",45.03918446668253,51.747388399181894,1.1489415053121514
"x:1.0,y:11.0","x:5,y:1","x:1,y:11","x:6,y:16","x:5.0,y:1.0","x:6.0,y:16.0","[(5, 3), (4, 1), (0, 2)]",41.01713456674572,42.70303757147669,1.0411024081164804
"x:8.0,y:8.0","x:0,y:5","x:8,y:8","x:9,y:15","x:0.0,y:5.0","x:9.0,y:15.0","[(5, 3), (4, 1), (0, 2)]",27.59575967080466,28.377445683362698,1.0283263088924866
"x:20.0,y:4.0","x:3,y:20","x:20,y:4","x:18,y:7","x:3.0,y:20.0","x:18.0,y:7.0","[(5, 3), (4, 1), (0, 2)]",43.30657697341966,54.01884676123203,1.247358958764791
"x:8.0,y:5.0","x:17,y:9","x:8,y:5","x:14,y:17","x:17.0,y:9.0","x:14.0,y:17.0","[(5, 3), (4, 1), (0, 2)]",38.32380061114581,38.32380061114581,1.0
"x:6.0,y:5.0","x:19,y:17","x:6,y:5","x:15,y:20","x:19.0,y:17.0","x:15.0,y:20.0","[(5, 3), (4, 1), (0, 2)]",40.18466169749003,43.668523676798316,1.086696312277923
"x:9.0,y:8.0","x:4,y:14","x:9,y:8","x:1,y:5","x:4.0,y:14.0","x:1.0,y:5.0","[(5, 3), (4, 1), (0, 2)]",34.594165312823584,38.08516976366016,1.1009130996302001
"x:19.0,y:19.0","x:15,y:1","x:19,y:19","x:8,y:14","x:15.0,y:1.0","x:8.0,y:14.0","[(5, 3), (4, 1), (0, 2)]",38.93091500742254,38.93091500742254,1.0
"x:2.0,y:6.0","x:19,y:3","x:2,y:6","x:7,y:11","x:19.0,y:3.0","x:7.0,y:11.0","[(5, 3), (4, 1), (0, 2)]",29.157426176011693,29.15742617601169,0.9999999999999999
"x:20.0,y:15.0","x:14,y:1","x:20,y:15","x:0,y:15","x:14.0,y:1.0","x:0.0,y:15.0","[(5, 3), (4, 1), (0, 2)]",54.829525958174486,59.02179196842195,1.0764600083073022
"x:2.0,y:18.0","x:15,y:5","x:2,y:18","x:5,y:1","x:15.0,y:5.0","x:5.0,y:1.0","[(5, 3), (4, 1), (0, 2)]",46.41778242675131,48.29683047072081,1.040481210987076
"x:2.0,y:19.0","x:3,y:13","x:2,y:19","x:13,y:17","x:3.0,y:13.0","x:13.0,y:17.0","[(5, 3), (4, 1), (0, 2)]",31.453631908214792,35.925767863214375,1.1421818621153124
"x:6.0,y:16.0","x:7,y:13","x:6,y:16","x:12,y:18","x:7.0,y:13.0","x:12.0,y:18.0","[(5, 3), (4, 1), (0, 2)]",16.45354552482872,16.45354552482872,1.0
"x:9.0,y:18.0","x:14,y:2","x:9,y:18","x:8,y:0","x:14.0,y:2.0","x:8.0,y:0.0","[(5, 3), (4, 1), (0, 2)]",41.160125259539655,41.16012525953965,0.9999999999999998
"x:13.0,y:3.0","x:20,y:3","x:13,y:3","x:7,y:16","x:20.0,y:3.0","x:7.0,y:16.0","[(5, 3), (4, 1), (0, 2)]",36.848818024884444,42.63564212655271,1.15704232623582
"x:5.0,y:4.0","x:7,y:2","x:5,y:4","x:4,y:4","x:7.0,y:2.0","x:4.0,y:4.0","[(5, 3), (4, 1), (0, 2)]",24.099685528502043,24.099685528502043,1.0
"x:13.0,y:10.0","x:12,y:18","x:13,y:10","x:12,y:14","x:12.0,y:18.0","x:12.0,y:14.0","[(5, 3), (4, 1), (0, 2)]",20.712054136652927,24.308468999533872,1.1736387341956864
"x:10.0,y:3.0","x:5,y:18","x:10,y:3","x:13,y:2","x:5.0,y:18.0","x:13.0,y:2.0","[(5, 3), (4, 1), (0, 2)]",28.877578328509674,37.94733192202055,1.3140759758430531
"x:4.0,y:14.0","x:1,y:15","x:4,y:14","x:7,y:5","x:1.0,y:15.0","x:7.0,y:5.0","[(5, 3), (4, 1), (0, 2)]",24.722900958004928,24.722900958004928,1.0
"x:6.0,y:1.0","x:9,y:4","x:6,y:1","x:20,y:16","x:9.0,y:4.0","x:20.0,y:16.0","[(5, 3), (4, 1), (0, 2)]",37.65881303927975,40.606775225527564,1.0782808046332466
"x:20.0,y:8.0","x:16,y:8","x:20,y:8","x:13,y:2","x:16.0,y:8.0","x:13.0,y:2.0","[(5, 3), (4, 1), (0, 2)]",20.83719413699133,20.83719413699133,1.0
"x:9.0,y:5.0","x:19,y:11","x:9,y:5","x:9,y:7","x:19.0,y:11.0","x:9.0,y:7.0","[(5, 3), (4, 1), (0, 2)]",25.540659228538015,27.54065922853802,1.0783065144131163
"x:19.0,y:8.0","x:16,y:9","x:19,y:8","x:7,y:1","x:16.0,y:9.0","x:7.0,y:1.0","[(5, 3), (4, 1), (0, 2)]",29.096316228410476,30.40774447792135,1.045071968534297
"x:8.0,y:15.0","x:19,y:15","x:8,y:15","x:4,y:14","x:19.0,y:15.0","x:4.0,y:14.0","[(5, 3), (4, 1), (0, 2)]",35.28188009885352,41.246211251235316,1.169047996752747
"x:10.0,y:8.0","x:19,y:13","x:10,y:8","x:13,y:9","x:19.0,y:13.0","x:13.0,y:9.0","[(5, 3), (4, 1), (0, 2)]",17.37338021109636,17.37338021109636,1.0
"x:20.0,y:4.0","x:4,y:18","x:20,y:4","x:14,y:1","x:4.0,y:18.0","x:14.0,y:1.0","[(5, 3), (4, 1), (0, 2)]",38.18219799262968,39.84769472081413,1.0436197185009082
"x:6.0,y:7.0","x:10,y:3","x:6,y:7","x:13,y:9","x:10.0,y:3.0","x:13.0,y:9.0","[(5, 3), (4, 1), (0, 2)]",25.849366370249502,26.233014982412108,1.0148417027584922
"x:13.0,y:10.0","x:4,y:18","x:13,y:10","x:8,y:4","x:4.0,y:18.0","x:8.0,y:4.0","[(5, 3), (4, 1), (0, 2)]",31.893438833491246,39.70368850939789,1.2448857809495637
"x:10.0,y:18.0","x:13,y:12","x:10,y:18","x:9,y:13","x:13.0,y:12.0","x:9.0,y:13.0","[(5, 3), (4, 1), (0, 2)]",29.238360871839674,29.23836087183967,0.9999999999999999
"x:3.0,y:5.0","x:19,y:10","x:3,y:5","x:19,y:17","x:19.0,y:10.0","x:19.0,y:17.0","[(5, 3), (4, 1), (0, 2)]",37.78756904250674,43.770759497619444,1.1583375328638446
"x:16.0,y:17.0","x:8,y:14","x:16,y:17","x:11,y:3","x:8.0,y:14.0","x:11.0,y:3.0","[(5, 3), (4, 1), (0, 2)]",37.276330911694245,42.74926649829166,1.1468206621398047
"x:5.0,y:16.0","x:16,y:4","x:5,y:16","x:9,y:17","x:16.0,y:4.0","x:9.0,y:17.0","[(5, 3), (4, 1), (0, 2)]",32.34034924021701,32.340349240217016,1.0000000000000002
"x:10.0,y:4.0","x:18,y:8","x:10,y:4","x:14,y:4","x:18.0,y:8.0","x:14.0,y:4.0","[(5, 3), (4, 1), (0, 2)]",22.67299394980949,22.67299394980949,1.0
"x:11.0,y:9.0","x:9,y:18","x:11,y:9","x:1,y:17","x:9.0,y:18.0","x:1.0,y:17.0","[(5, 3), (4, 1), (0, 2)]",36.26908885704267,36.26908885704267,1.0
"x:19.0,y:19.0","x:17,y:5","x:19,y:19","x:11,y:2","x:17.0,y:5.0","x:11.0,y:2.0","[(5, 3), (4, 1), (0, 2)]",41.21369198841294,41.21369198841293,0.9999999999999998
"x:17.0,y:11.0","x:6,y:5","x:17,y:11","x:14,y:12","x:6.0,y:5.0","x:14.0,y:12.0","[(5, 3), (4, 1), (0, 2)]",29.041902128294613,29.719661706285756,1.0233372998434156
"x:10.0,y:14.0","x:17,y:19","x:10,y:14","x:3,y:4","x:17.0,y:19.0","x:3.0,y:4.0","[(5, 3), (4, 1), (0, 2)]",41.327165411459525,44.049232546785426,1.0658662917774444
"x:12.0,y:6.0","x:15,y:7","x:12,y:6","x:1,y:4","x:15.0,y:7.0","x:1.0,y:4.0","[(5, 3), (4, 1), (0, 2)]",31.914523504448475,33.69508467916917,1.0557915638149042
"x:12.0,y:15.0","x:6,y:4","x:12,y:15","x:15,y:16","x:6.0,y:4.0","x:15.0,y:16.0","[(5, 3), (4, 1), (0, 2)]",32.20160674505501,39.77639535708997,1.2352301446324
"x:19.0,y:5.0","x:16,y:14","x:19,y:5","x:3,y:16","x:16.0,y:14.0","x:3.0,y:16.0","[(5, 3), (4, 1), (0, 2)]",32.94397236963394,32.94397236963394,1.0
"x:17.0,y:11.0","x:2,y:14","x:17,y:11","x:4,y:19","x:2.0,y:14.0","x:4.0,y:19.0","[(5, 3), (4, 1), (0, 2)]",32.67172913677248,32.671729136772484,1.0000000000000002
"x:7.0,y:5.0","x:19,y:2","x:7,y:5","x:9,y:10","x:19.0,y:2.0","x:9.0,y:10.0","[(5, 3), (4, 1), (0, 2)]",28.734036419969414,28.734036419969406,0.9999999999999998
"x:12.0,y:5.0","x:20,y:18","x:12,y:5","x:18,y:14","x:20.0,y:18.0","x:18.0,y:14.0","[(5, 3), (4, 1), (0, 2)]",29.99140165560709,29.99140165560709,1.0
"x:17.0,y:15.0","x:19,y:17","x:17,y:15","x:4,y:12","x:19.0,y:17.0","x:4.0,y:12.0","[(5, 3), (4, 1), (0, 2)]",34.85828438673458,35.168609502491236,1.0089024781688554
"x:18.0,y:4.0","x:18,y:12","x:18,y:4","x:11,y:15","x:18.0,y:12.0","x:11.0,y:15.0","[(5, 3), (4, 1), (0, 2)]",34.36057048669274,34.659064529455854,1.00868710962988
"x:19.0,y:5.0","x:14,y:12","x:19,y:5","x:3,y:7","x:14.0,y:12.0","x:3.0,y:7.0","[(5, 3), (4, 1), (0, 2)]",32.85210469286614,49.973067748317035,1.52115269981983
"x:3.0,y:17.0","x:13,y:13","x:3,y:17","x:13,y:2","x:13.0,y:13.0","x:13.0,y:2.0","[(5, 3), (4, 1), (0, 2)]",39.56841560585796,45.06178272990621,1.1388321225385376
"x:7.0,y:5.0","x:19,y:6","x:7,y:5","x:5,y:20","x:19.0,y:6.0","x:5.0,y:20.0","[(5, 3), (4, 1), (0, 2)]",46.973330402437185,51.25752968679845,1.0912049294281885
"x:6.0,y:9.0","x:8,y:3","x:6,y:9","x:9,y:14","x:8.0,y:3.0","x:9.0,y:14.0","[(5, 3), (4, 1), (0, 2)]",37.00335026884005,37.00335026884005,1.0
"x:16.0,y:4.0","x:19,y:11","x:16,y:4","x:11,y:6","x:19.0,y:11.0","x:11.0,y:6.0","[(5, 3), (4, 1), (0, 2)]",32.71075469570391,32.710754695703905,0.9999999999999998
"x:16.0,y:16.0","x:7,y:4","x:16,y:16","x:4,y:10","x:7.0,y:4.0","x:4.0,y:10.0","[(5, 3), (4, 1), (0, 2)]",35.124611797498105,40.249223594996224,1.1458980337503157
"x:10.0,y:19.0","x:5,y:7","x:10,y:19","x:7,y:11","x:5.0,y:7.0","x:7.0,y:11.0","[(5, 3), (4, 1), (0, 2)]",36.6765787678541,41.60836153475732,1.1344668159513769
"x:18.0,y:2.0","x:12,y:11","x:18,y:2","x:11,y:12","x:12.0,y:11.0","x:11.0,y:12.0","[(5, 3), (4, 1), (0, 2)]",35.25407683089073,37.57549082426443,1.0658481004766973
"x:2.0,y:19.0","x:3,y:20","x:2,y:19","x:12,y:2","x:3.0,y:20.0","x:12.0,y:2.0","[(5, 3), (4, 1), (0, 2)]",40.79568435738928,40.79568435738927,0.9999999999999998
"x:9.0,y:4.0","x:4,y:2","x:9,y:4","x:6,y:20","x:4.0,y:2.0","x:6.0,y:20.0","[(5, 3), (4, 1), (0, 2)]",43.5219523243084,48.71313561360292,1.119277353428722
"x:6.0,y:17.0","x:1,y:10","x:6,y:17","x:9,y:12","x:1.0,y:10.0","x:9.0,y:12.0","[(5, 3), (4, 1), (0, 2)]",27.36569166661654,28.154326292161244,1.0288183699192504
"x:10.0,y:14.0","x:8,y:14","x:10,y:14","x:0,y:13","x:8.0,y:14.0","x:0.0,y:13.0","[(5, 3), (4, 1), (0, 2)]",28.326802322487772,28.326802322487772,1.0
"x:9.0,y:5.0","x:11,y:20","x:9,y:5","x:9,y:13","x:11.0,y:20.0","x:9.0,y:13.0","[(5, 3), (4, 1), (0, 2)]",33.015339721864635,33.015339721864635,1.0
"x:18.0,y:2.0","x:6,y:2","x:18,y:2","x:17,y:1","x:6.0,y:2.0","x:17.0,y:1.0","[(5, 3), (4, 1), (0, 2)]",34.66525310428279,41.23926624355548,1.18964272724322
